,0
5762,-1.9704412946611498
5763,-6.83686993909331
5764,-6.731387518599203
5765,-7.835903693649289
5766,-8.51898485597559
5767,-8.79579585590709
5768,-4.7307973256691
5769,-10.354359369624975
5770,-11.711859046035775
5771,-12.28080997165867
5772,-7.397488388750995
5773,-10.293794893962026
5774,-5.5583242778124875
5775,-10.071510927412323
5776,-7.579493875431586
5777,-8.812624276099733
5778,-8.286157296607103
5779,-5.868304331509225
5780,-2.5534304008668727
5781,-4.924579310431097
5782,-11.844192515714035
5783,-4.575740116819929
5784,-7.658546272467804
5785,-5.610790691601247
5786,-10.081048144270163
5787,-3.352912042480678
5788,-2.5411744407387893
5789,-2.213397527073642
5790,1.6422945709673549
5791,-7.040724054987261
5792,-8.028627887499713
5793,-7.545393346557144
5794,-6.062458739116551
5795,-6.430325857941344
5796,-14.750157333443155
5797,-15.644502246086262
5798,-7.224929337364331
5799,-9.474395057802413
5800,-7.3684791432124666
5801,-8.193744801752835
5802,-9.06429485768499
5803,-2.7634455145181533
5804,-10.351390800770659
5805,-9.877686518650313
5806,-0.2783419328311467
5807,-1.5289145661799965
5808,-13.752020996389984
5809,-14.551056448346968
5810,-12.416356839420269
5811,-7.4213218358806525
5812,-6.121246230145599
5813,-9.037401904757965
5814,-1.7417746433137138
5815,0.6282362326463975
5816,-5.149459769777553
5817,-4.539256704886152
5818,-3.2338813017672523
5819,-4.1526910941052435
5820,-7.554429962667913
5821,-6.623994504756728
5822,-6.1235683115985875
5823,-1.977347160818324
5824,-2.520498659500304
5825,-8.321031021955235
5826,-6.77109092545463
5827,-6.652011361935211
5828,-9.784162233175781
5829,-5.065597173538826
5830,-6.167227913217387
5831,-6.581602447195419
5832,-5.502488834337018
5833,-2.6600081196761103
5834,-6.760126583664555
5835,-8.215145312186904
5836,-4.462499741519704
5837,0.5410908762952973
5838,-2.727740570846141
5839,-4.775987678099172
5840,-5.87559133342866
5841,-10.020589586555609
5842,0.6302405797516908
5843,-6.727329671949609
5844,-7.963288357969991
5845,-9.85186890887733
5846,-13.022555190565317
5847,-16.46710217943764
5848,-3.5827803959045275
5849,-5.541359097457718
5850,-6.828857759933213
5851,-8.457689905262576
5852,-6.925113946846853
5853,-10.315043569161606
5854,-0.2300526079431977
5855,-6.4592511910948005
5856,-0.21965386637261908
5857,-2.014297593488992
5858,-5.109999930499864
5859,-7.297361957262142
5860,-12.416753234363995
5861,-8.162731801822499
5862,-3.007032044201368
5863,-9.221357069839366
5864,-4.461718087645208
5865,-6.539560347107479
5866,-4.0528997210534214
5867,-6.469868902959474
5868,-4.601589968929334
5869,-5.940609404878721
5870,-5.679341473873042
5871,-4.9576911352735795
5872,-6.376162443908886
5873,-9.530729561235011
5874,-8.665405051361
5875,-12.060440454102698
5876,-3.3792288709693317
5877,-2.0601749389446145
5878,-5.393834508088727
5879,-4.280848205308073
5880,-3.0522950852233124
5881,1.7713137906763485
5882,-6.179819547027035
5883,-11.377622784458914
5884,-5.983972995473389
5885,-0.19107397614934385
5886,-3.6042256126585324
5887,-6.493926694476657
5888,-0.39702402667414205
5889,-1.6121553752536064
5890,-7.636780926562728
5891,-5.1582401344236395
5892,-0.6651724481120915
5893,-5.931600380585381
5894,-9.936842615073717
5895,-6.449427349328295
5896,-4.716358953720231
5897,-0.9698842605750633
5898,-8.99038869558579
5899,-5.208264057081285
5900,-2.445500882553185
5901,-11.182927890349486
5902,-8.434155056267013
5903,-4.76170914172956
5904,-3.9633952605459175
5905,-5.307345335955091
5906,-1.5118891948742261
5907,-11.55609990924097
5908,-9.860741564669478
5909,-12.983198513247174
5910,-8.187879410634082
5911,-8.48822095639937
5912,-11.030657101952434
5913,-9.624037432412747
5914,-4.830835263049488
5915,-7.926062338195487
5916,-5.866019015768112
5917,-12.355810062663082
5918,-6.805264076764048
5919,-10.612466775733955
5920,-10.592610143575957
5921,-10.033852137317137
5922,-8.846200094474009
5923,-8.56218251208057
5924,-0.8728193604941703
5925,-3.8544726456081277
5926,-9.067631314575335
5927,-8.490318628486998
5928,-10.823097622897047
5929,-9.42611355773601
5930,-3.0635236726491737
5931,-5.821170737880465
5932,-3.2642519276427495
5933,-11.28033571417365
5934,-12.192638854361077
5935,-10.66238327139375
5936,-7.508742061738593
5937,-12.984114725988736
5938,-14.157879395649912
5939,-6.42774041378055
5940,-4.841391461326774
5941,-2.169177257680471
5942,-4.327898743516534
5943,-9.677974531706695
5944,-9.74789151886034
5945,-6.860205310599275
5946,-7.428995285626616
5947,-3.390141984694707
5948,-0.0011649406763476478
5949,-5.179152121829644
5950,-7.405371329679184
5951,-7.317434147254716
5952,-6.506383450156172
5953,-3.701866056899422
5954,-9.890954798691252
5955,-6.918273857055917
5956,-7.717911254503874
5957,-5.630511974949963
5958,-9.378238447246602
5959,-2.263601805717519
5960,-8.496688076265722
5961,-1.2037238505338186
5962,-4.709850084654828
5963,-9.47475957884948
5964,-10.837665336639141
5965,-10.401530133752079
5966,-11.37164333122783
5967,-7.132082067108534
5968,-6.868355116927451
5969,-8.91993758399407
5970,-9.582803525488535
5971,-9.580186370894822
5972,-5.084238443165841
5973,-12.544980002408405
5974,-7.0765393696562295
5975,-9.288665557945205
5976,-12.453465084258076
5977,-10.295027196063565
5978,-8.47691756226084
5979,-6.792290328838708
5980,-7.169936866201675
5981,-1.5468107427602762
5982,-12.949217058591527
5983,-11.588124732092009
5984,-10.222018729538373
5985,-12.193605923812642
5986,-4.96191948117837
5987,-4.820151993007402
5988,-7.468340873079133
5989,-8.833150771916191
5990,-8.953483044572115
5991,-7.892118744860382
5992,-5.2573044052673765
5993,-3.460152675590679
5994,-9.581674549798336
5995,-8.987687409786895
5996,-7.941015006736925
5997,-12.158225454064546
5998,-6.2110948002717645
5999,-10.265066085465385
6000,-2.959613525726545
6001,-5.145222045917833
6002,-3.5583864338117372
6003,-5.456699634601648
6004,-7.883405638781166
6005,-4.9834174305608006
6006,-3.4039087663718988
6007,-8.896677338196389
6008,-8.566453357631286
6009,-11.466218641503023
6010,-7.618064270457301
6011,-6.071216435546011
6012,-9.423294095101234
6013,-5.632944957281394
6014,-6.775491241554265
6015,-9.759155147716637
6016,-13.100529160186806
6017,-12.427338295961523
6018,-8.27974220968317
6019,-4.940606594804024
6020,-8.351468681225615
6021,-6.9685016532559665
6022,-13.117174789723302
6023,-14.07022337370062
6024,-6.361203603924785
6025,-5.957363792172052
6026,-7.225571207768857
6027,-12.44435817501141
6028,-0.7827144445416607
6029,-2.8165414017689514
6030,-1.9412167103279998
6031,-3.412875667452711
6032,-6.786666941386869
6033,-9.872311518300386
6034,-3.345067200762565
6035,-3.1048762268753585
6036,-6.346295442280311
6037,-12.217855668261302
6038,-10.585746813411731
6039,-7.754515072979691
6040,-11.634741550073295
6041,-7.41380226972289
6042,-12.209211707771171
6043,-13.442750748530155
6044,-6.568606627036451
6045,-8.011191676256372
6046,-9.660244773135148
6047,-4.35021570607377
6048,-1.950044385708268
6049,-4.93280794577087
6050,-12.410433323859603
6051,-8.876923212800603
6052,-7.51911164537428
6053,-4.559376293315065
6054,-10.50132411072455
6055,-5.304220414534064
6056,-8.973580786655655
6057,-5.420686924452493
6058,-15.026044600540338
6059,-12.954168351527889
6060,-8.381824943501817
6061,-5.879195175146421
6062,-10.169639083302785
6063,-1.8974762976977626
6064,-7.0036888063598495
6065,-7.949157561777959
6066,-6.689415838278787
6067,-2.888533600373166
6068,-8.432919193772008
6069,-10.155805275083392
6070,-5.912251319116668
6071,-11.138042485128523
6072,-8.273583146754552
6073,-6.705189136261797
6074,-10.18207275230547
6075,-12.852267411816474
6076,-2.0668701335034134
6077,-5.168723579183355
6078,-5.778930593913497
6079,-1.1486136820148385
6080,-11.651945827609199
6081,-10.542683062742778
6082,-10.463265425007654
6083,-9.999219982478424
6084,-6.1715201563653
6085,-7.3251963104310684
6086,-3.497911692058745
6087,-8.85965356318159
6088,-7.6292920055105355
6089,-7.769012769027826
6090,-9.134026560478251
6091,-8.810051665411933
6092,-5.0605758770854194
6093,-8.078477059431608
6094,-8.469563912731275
6095,-5.912235129106184
6096,-4.1265183510524155
6097,-3.8235003796448033
6098,-6.372849006190708
6099,-8.86029838289628
6100,-5.844108117411739
6101,-5.0452487037324065
6102,-4.607335508449342
6103,-3.395164201278917
6104,-6.472031589369504
6105,-2.7901983946780105
6106,-11.694436308896227
6107,-14.676185335912312
6108,-7.154627249013761
6109,-9.672135055503853
6110,-7.562614020844299
6111,-11.945597719323018
6112,-6.759451801090979
6113,-9.783574291289826
6114,-4.666582091580008
6115,-8.238158412465642
6116,-7.726042337700651
6117,-10.625427335353395
6118,-7.864364895053346
6119,-9.056355430522611
6120,-6.95305531096795
6121,-6.44121383349702
6122,-5.348767905051677
6123,-4.620034847262822
6124,-9.701184977841455
6125,-12.39658438217483
6126,-12.695099438785101
6127,-7.505537006986021
6128,-2.3204283639432415
6129,-7.360885371551049
6130,-6.850775805642049
6131,-8.747051089397331
6132,-12.004147845592248
6133,-11.883570988327808
6134,-2.8906413069975336
6135,-6.864518421913838
6136,-8.894297810867446
6137,-10.87293713803328
6138,-8.771459020183437
6139,-5.460461187086193
6140,-5.63922176557494
6141,-5.798323895395116
6142,-8.139716879992868
6143,-5.772611335986757
6144,-8.1817144342035
6145,-8.94421076615735
6146,-6.524459450756026
6147,-7.81233972504886
6148,-3.53678281023444
6149,-2.644427264060708
6150,-10.475622380711673
6151,-13.536915283307735
6152,-3.446610892278578
6153,-6.462900372374959
6154,-9.693889241667163
6155,-8.140290055419488
6156,-4.990493035360613
6157,-8.170604349511397
6158,-4.534400998401155
6159,-9.954411036785384
6160,-8.888995544044283
6161,-5.86994651056513
6162,-1.0352387248516806
6163,-6.344037762845445
6164,-10.119201095054805
6165,-12.238398650338729
6166,-9.738703722337238
6167,-10.272167283076492
6168,-7.330860900955873
6169,-5.812154760532641
6170,-4.890650650175708
6171,-4.431667081391303
6172,-3.7035121455328004
6173,-8.277835615610984
6174,-7.436831142126083
6175,-8.348956141210254
6176,-4.4884911149439155
6177,-8.680611593601528
6178,-12.728963123974273
6179,-9.69193609489995
6180,-9.0218709510869
6181,-10.079962438150403
6182,-5.807564232482126
6183,0.9575400264303866
6184,-5.541391896686751
6185,-8.13531047949464
6186,-10.12426581553402
6187,-6.081240808750949
6188,-9.153571113183016
6189,-4.7244568088492045
6190,-8.001001602322193
6191,-11.729695412105558
6192,-6.875821961505025
6193,-3.5588159276331583
6194,0.43576310115393024
6195,-0.081966606930437
6196,-2.3889610757664466
6197,-4.039791869012355
6198,-5.588898893616836
6199,-6.829893821740255
6200,-3.638545523814241
6201,-7.439162612531545
6202,-16.298366311441107
6203,-9.829288166617387
6204,-6.6657694292771845
6205,-1.1851562357499983
6206,-6.166872922368362
6207,-5.719354387344418
6208,-5.689874670770085
6209,-7.975311004522887
6210,-9.821070494937278
6211,-9.384986761042589
6212,-3.4795482475475543
6213,-7.998778646908436
6214,-1.7928160661357477
6215,-7.4787235756479635
6216,-4.959654863739219
6217,-9.105026074751372
6218,-8.670478947834544
6219,-3.9243069038396268
6220,-10.117143196920233
6221,-10.228953637912744
6222,-10.025633703085898
6223,-3.513557240180225
6224,-7.810013744628543
6225,-8.945568631739397
6226,-3.9093191226287027
6227,-2.544902271424709
6228,-8.10013192547217
6229,-10.28823699174411
6230,-7.140722652124016
6231,-8.400177490260123
6232,-2.204061834652374
6233,-10.822130242429377
6234,-8.09221844341664
6235,-4.73422467727994
6236,-5.420444199286245
6237,-5.238487522314246
6238,-5.624245723174026
6239,-4.37563913016527
6240,-4.800319397202265
6241,-8.053947535283278
6242,-12.134557236851112
6243,-8.916642348421002
6244,-6.261761779590601
6245,-4.537372492939785
6246,-9.534356883847463
6247,-7.309360138240276
6248,-4.260913914191789
6249,-0.7739265695924322
6250,-4.87294206083946
6251,-6.112494383014757
6252,-14.502039137337157
6253,-13.45631907161441
6254,-2.1582049048329495
6255,-9.797568703350883
6256,-8.34699878278561
6257,-13.006941776132619
6258,-3.7712311882680605
6259,-4.919069222717885
6260,-12.08676429824737
6261,-9.408182411549419
6262,-7.116378719197658
6263,-6.048423683612267
6264,-5.653416051733489
6265,-5.16964148015021
6266,-8.87198946880927
6267,-5.5160721084826605
6268,-10.414506709245886
6269,-8.703318861705794
6270,-7.326192378632364
6271,-4.7564445704903315
6272,-4.8827436539167355
6273,-8.630604966016643
6274,-6.079405826340292
6275,-5.786595765290289
6276,-9.090324484186246
6277,-9.72608472177912
6278,-3.8990404027772736
6279,-3.702481446023125
6280,-7.622056681945519
6281,-6.9782962515101215
6282,-11.198578090195811
6283,-7.668924448499002
6284,-4.360674031255419
6285,-6.495057579439324
6286,-5.458277142772946
6287,-3.0375086506707745
6288,-10.287479793446241
6289,-11.378955608816263
6290,-8.901776679052599
6291,-3.8206928546429713
6292,-9.093162757753651
6293,-7.581997948171561
6294,-5.024722593466635
6295,-2.6735395924364678
6296,-2.5775557300904985
6297,-6.5059168877866025
6298,-5.067905886412261
6299,-7.0971514058468115
6300,-3.917848914278463
6301,-8.909555721820075
6302,-11.489999457008487
6303,-7.583579542805419
6304,-3.5425547284269987
6305,-0.15307746347335627
6306,-6.339867985891853
6307,-3.371217644096239
6308,-6.868748341294801
6309,-6.769066863285314
6310,-8.609747018439268
6311,-4.410808284298406
6312,-4.77316874026087
6313,-2.6675480411030446
6314,-11.154583142665482
6315,-8.673108312677538
6316,-12.234412532863352
6317,-14.066737867939871
6318,-9.349036118846687
6319,-9.716544860083893
6320,-10.249968012336515
6321,-10.276603474833701
6322,-8.235960557066287
6323,-3.71159372614805
6324,-3.25253656379415
6325,-8.146362146948276
6326,-6.704748196273606
6327,-4.560355166172787
6328,-10.87547007629121
6329,-10.490506627837314
6330,-8.135193649310857
6331,-12.840049588440984
6332,-5.3274083420999565
6333,-6.327061871522044
6334,-6.842559997650536
6335,-6.551248491489009
6336,-8.057550528083928
6337,-9.598406614614643
6338,-7.289680192156204
6339,-7.445990469407436
6340,-4.353449092261343
6341,-4.747202053495703
6342,-6.333984684500324
6343,-6.905840536355229
6344,-7.215098041020084
6345,-6.952957206758061
6346,-8.060661045889617
6347,-3.6518478803301413
6348,-2.6570882334131722
6349,-5.15460195062978
6350,-12.557238638842733
6351,-16.152946168159954
6352,-4.690452833846758
6353,-2.146150755206918
6354,-1.0969510578718333
6355,-1.9119637894071309
6356,-10.001411597228229
6357,-15.353226620444163
6358,0.8404431481695687
6359,-4.352872874916251
6360,-11.325006431947557
6361,-7.428665579575359
6362,-6.827176114448215
6363,-4.460458922265964
6364,-13.774044655997894
6365,-7.582495054960864
6366,-2.36199215966972
6367,-10.334524054044183
6368,-4.088911964297886
6369,-5.5674050653206795
6370,-5.989530312240678
6371,-6.6402943666937935
6372,-12.167691635051114
6373,-7.7529420637851985
6374,-8.448425821721006
6375,-4.643162588385506
6376,-8.05801065207099
6377,-7.834555407291725
6378,-9.523634610710618
6379,-9.273346173712644
6380,-9.953055396667164
6381,-14.93585784279238
6382,-5.417848760663158
6383,-5.856123075946783
6384,-10.358854517582422
6385,-5.966510546277759
6386,-4.472073445771213
6387,-9.398821471722467
6388,-10.536709186713356
6389,-7.921455305558573
6390,-1.8557359532482023
6391,-1.868913858841415
6392,-1.6416706965189665
6393,-3.94408963687894
6394,-6.013079671974372
6395,-3.209704523720341
6396,-5.0823946554252
6397,-9.535812517550717
6398,-6.845011140085539
6399,-11.81186021054988
6400,-6.463491156822879
6401,-9.283306831055121
6402,-6.905931935841847
6403,-5.1590868230953575
6404,-10.695323794762807
6405,-6.063927067668378
6406,-7.313165630930174
6407,-6.251588701578506
6408,-6.157071628513037
6409,-5.526640182180673
6410,-7.99249313703779
6411,-8.33304843838844
6412,-2.801849225554397
6413,-1.6536003582033807
6414,-6.786443987681445
6415,-9.142634025672244
6416,-6.158128989901245
6417,-1.0455336408923195
6418,-7.903462620159013
6419,-8.697022589372331
6420,-2.568268721449714
6421,-5.415118795928253
6422,-10.684767725929316
6423,-10.20789277422532
6424,-6.426091190179499
6425,-4.660475901075847
6426,-7.444841310466514
6427,-2.2457685452040126
6428,-9.77104379199442
6429,-11.38730378562936
6430,-0.8019551485729499
6431,-9.87143459080865
6432,-0.7600760257901973
6433,-5.400135436649562
6434,-6.7926266706768015
6435,-7.922733373144489
6436,-2.953586463539339
6437,-3.9275672771594707
6438,-9.251240993205537
6439,-7.422751848629689
6440,-1.7517859988735633
6441,-2.1961037287807885
6442,-4.901864243768097
6443,-1.7781844075884088
6444,-7.519227626559751
6445,-10.630085191707986
6446,-4.174296934093896
6447,-5.772172868734909
6448,-1.6215828684571028
6449,-0.4577549762067177
6450,-7.958513719048639
6451,-4.597728648558913
6452,-3.021529968989427
6453,-5.166234773990862
6454,-1.2746265418570664
6455,-4.753591104925112
6456,-5.597846599011101
6457,-2.1476925694844358
6458,-5.367651393241946
6459,-4.937494203157293
6460,-3.7938163858490825
6461,-8.191373064205347
6462,-7.592396344512445
6463,-5.517041524969357
6464,-5.2059934663284455
6465,-2.4031445411272596
6466,-3.9152970587641227
6467,-5.588402457158622
6468,-7.254950436581278
6469,-9.553160700346092
6470,-6.554353229213999
6471,-7.644474237487868
6472,-3.2187144830136596
6473,-11.46583666367922
6474,-3.226003088841386
6475,-1.092230788322965
6476,-8.167114833675292
6477,-11.321133293940285
6478,-6.864830387301818
6479,-5.843892947310762
6480,-5.322041322555015
6481,-12.346121434328118
6482,-4.0797134714512335
6483,-5.231802238350697
6484,-13.187742635684009
6485,-4.532925561714978
6486,-3.9597970998945304
6487,-8.833709998831376
6488,-10.35233311672384
6489,-5.776269468585694
6490,-5.715417157379363
6491,-8.856139847010644
6492,-10.683908451041699
6493,-8.38531900228369
6494,-4.945893810088981
6495,-3.62459671233335
6496,-11.685610285784781
6497,-7.59142308044129
6498,-6.203980742527403
6499,-7.444404330384813
6500,-8.15100184733075
6501,-12.343120800282753
6502,-5.7874160076426024
6503,-10.533327460277453
6504,-9.37177272540411
6505,-10.26566861281179
6506,-11.20750762040409
6507,-9.505203897413615
6508,-6.231191086422328
6509,-1.2961358587635115
6510,-12.632374229447489
6511,-9.576044165420324
6512,-4.454996190817443
6513,-5.515059624361633
6514,-6.165902085659137
6515,-8.60362641657239
6516,-11.727508944776837
6517,-11.227547380963543
6518,-0.4353948696394161
6519,0.7401681494357959
6520,-5.949085508880446
6521,-6.208638712947071
6522,-7.42257022731787
6523,-4.626879432059506
6524,-10.452677866365633
6525,-9.472152949815582
6526,-6.0306688427979696
6527,-6.173865120742696
6528,-5.662006112691206
6529,-8.44170530982204
6530,-9.328517909528578
6531,-7.734884552411813
6532,-13.249954030487162
6533,-8.901294829027032
6534,-6.606673149837499
6535,-3.7650762258061183
6536,-5.689403597364199
6537,-3.2786240824687893
6538,-3.860840734420724
6539,-7.405493878210999
6540,-3.1084441783826366
6541,-12.373416486815742
6542,-2.059929117747126
6543,-2.674779039003461
6544,-6.578441538057779
6545,-7.857799286263451
6546,-1.4045741162449152
6547,-4.237834567604903
6548,-9.042718176084737
6549,-7.027367004793325
6550,-8.960772550019058
6551,-4.95338278068291
6552,-6.7567825267701895
6553,-9.346044864890679
6554,-3.828025863926991
6555,-8.687696784932815
6556,-8.640105900014877
6557,-4.787676348774541
6558,-11.24145852526092
6559,-6.384755754906296
6560,-8.530154205273416
6561,-3.8671277329599767
6562,-9.037425220112455
6563,-3.93970495876946
6564,-8.167133153935138
6565,-5.71721180966365
6566,-10.567753991550177
6567,-11.2378069521306
6568,-9.810179886591634
6569,-5.345426013642503
6570,-4.360254160030001
6571,-8.93595924928259
6572,-11.85620780446639
6573,-13.483519644110991
6574,-9.422291315285275
6575,-5.417766744529609
6576,-3.6443980234092126
6577,-7.135754889447511
6578,-4.565626362571152
6579,-10.777025208644847
6580,-6.662691536076335
6581,-5.81385270325014
6582,-3.61243896246263
6583,-8.959109867638267
6584,-11.397131760858894
6585,-11.038465074535175
6586,-10.336076594778769
6587,-11.236868589023214
6588,-5.137942175999197
6589,-4.205472115379029
6590,-4.389138243168823
6591,-8.469023612043681
6592,-9.8108799875795
6593,-11.966487271758727
6594,-4.431563886061399
6595,0.16933828662333728
6596,-4.61297099943193
6597,-6.71853472756103
6598,-5.344622584868774
6599,0.6861756307121869
6600,-3.6895925160558347
6601,-3.487117575539428
6602,-10.145001569239044
6603,-8.684131260492077
6604,-3.8947978017768965
6605,-9.789541249895109
6606,-5.182949181335408
6607,-4.53238972699889
6608,-5.269562089213491
6609,-4.565104255378218
6610,-10.470827418319745
6611,-7.136619617044865
6612,-7.560536929936043
6613,0.0488682170025303
6614,-9.027590480822283
6615,-9.033528483315884
6616,-13.979649284850108
6617,-5.785636401405605
6618,-2.8033380645315598
6619,-3.5836707482160546
6620,-1.0409435603150055
6621,-0.373579074910217
6622,-7.898911520950156
6623,-8.03457306830763
6624,-1.718403673507308
6625,-8.818130219283557
6626,-10.509163705842603
6627,-5.467390759384343
6628,-6.198518301323144
6629,-4.6741059904366615
6630,-3.6429963830300798
6631,-2.0591638706307585
6632,-4.638661642945686
6633,-7.2797548970392585
6634,-4.306511640837838
6635,-5.670022157895314
6636,-5.739090114095443
6637,-10.284556778681164
6638,-5.877500364285763
6639,-6.021162817435244
6640,-7.204130944275537
6641,-0.9803001172913097
6642,-3.5823644677647
6643,-5.901361961515306
6644,-7.526699346456337
6645,-1.296581571808094
6646,-6.8406247926846895
6647,-10.0850746742384
6648,-10.274433932715858
6649,-9.579193261673717
6650,-7.083976548572848
6651,-8.277280603790365
6652,-5.602259714612736
6653,-4.432203625338912
6654,-8.704547801955465
6655,-2.4111216912337374
6656,-6.302472973156243
6657,-0.9810698152046253
6658,-7.223509696990605
6659,-6.1874463227034315
6660,-8.112704453001323
6661,-10.295952053765623
6662,-4.596982775660751
6663,-13.976189818142991
6664,-3.494563016825816
6665,-6.695610480224727
6666,-3.311222123454581
6667,-4.055847525225548
6668,-9.237641301906912
6669,-6.803555666212775
6670,-6.484285092705774
6671,-8.790314899630157
6672,-8.191594862315995
6673,-7.7610565860446465
6674,-10.822265677289245
6675,-8.130877989804379
6676,-5.526545218171843
6677,-8.634720806002258
6678,-4.320193164793612
6679,-6.224719373501275
6680,-6.630160643282554
6681,-5.701606724130524
6682,-8.803633406801978
6683,-8.98071375384028
6684,-7.290875980033282
6685,-6.794448377423345
6686,-4.032216434226455
6687,-7.237869248563391
6688,-1.1515138746596891
6689,-3.559581888735753
6690,-7.034346879401663
6691,-9.46930352721333
6692,-7.178704406987829
6693,-5.562939030912039
6694,-6.507809169426515
6695,-10.247420666209159
6696,-11.590598732227452
6697,-7.685343466865426
6698,-2.5837709435908787
6699,-5.437625574324831
6700,-9.896971976446277
6701,-10.405687496615434
6702,1.2972998953544685
6703,-3.551339065868468
6704,-4.32578102559773
6705,-8.354678948922714
6706,-5.962295404886185
6707,-5.850071628740552
6708,-10.365681095571231
6709,-11.371842975899003
6710,-12.31236406486923
6711,-7.362993679913175
6712,-11.288036111593295
6713,-10.301617264728455
6714,-2.6037972433767367
6715,-1.007453082835566
6716,-9.63339303226596
6717,-9.914217723139332
6718,-13.105010476028259
6719,-10.126459646999194
6720,-10.385176620816404
6721,-6.621843444473759
6722,-3.5643392824489766
6723,-12.199688159636773
6724,-7.75295831313416
6725,-3.605846616353591
6726,-4.476248419965444
6727,-5.250379886295604
6728,-7.325467524302648
6729,-1.1457783809834643
6730,-9.917905040145422
6731,-12.979716707372447
6732,-6.2110636126710785
6733,-8.568364142622144
6734,-9.509787570491175
6735,-7.7441935994076445
6736,-9.722470695693683
6737,-8.572671464894777
6738,-12.985938631753331
6739,-16.546771006365518
6740,-1.793316732715728
6741,-3.1550211318604835
6742,-0.26647251063007005
6743,-5.436513470689987
6744,-2.7534924024836327
6745,-5.94804847925145
6746,-5.371899456816109
6747,-3.5767363535831658
6748,-5.349821263608655
6749,-5.97167799236518
6750,-8.038607987626884
6751,-10.693227083438666
6752,-6.933592220953837
6753,-5.666562462376605
6754,2.2676830667650645
6755,-5.993871958741574
6756,-8.767934108440066
6757,-7.063546644457433
6758,-12.7352414855293
6759,-12.187584770694084
6760,-8.83025888148661
6761,-9.507395981848031
6762,-10.674162870369845
6763,-4.898615752015813
6764,-2.096847589702973
6765,-0.664038843801678
6766,-13.138728988137931
6767,-12.161733793850736
6768,-10.277178169756452
6769,-12.456832993205694
6770,-6.97327678814568
6771,-6.85714381245436
6772,0.8905378557306038
6773,-3.156148844493386
6774,-5.521801534976962
6775,-2.6740811063145227
6776,-9.86874780508424
6777,-8.746252640541046
6778,-8.896056196941405
6779,-9.464686442674816
6780,-10.195234319652451
6781,-10.164790261336147
6782,-6.69307394441634
6783,-7.613113814269349
6784,-8.081347998103912
6785,-9.540423499026815
6786,-7.622454762920822
6787,-11.544334429851963
6788,-5.283198944664007
6789,-2.901882811941377
6790,-5.979571034283202
6791,-7.5518970220764166
6792,-8.303063789946902
6793,-10.406679035293346
6794,-8.893851169851718
6795,-4.046783368064325
6796,-13.795661469262136
6797,-8.348714289424983
6798,-8.385205316247703
6799,-4.121925395336273
6800,-2.9185049552436872
6801,-6.06010866834145
6802,-3.6787710663743036
6803,2.116214373734989
6804,-4.494963324638911
6805,-4.933285038508247
6806,-5.795569708613272
6807,-3.387446649085193
6808,-3.7461576008732043
6809,-8.266175898481006
6810,-5.685236060935115
6811,-10.651822555551721
6812,-1.1351937119073643
6813,-8.433671696799724
6814,-3.541782550341078
6815,-2.9233393651631667
6816,0.7630934469026815
6817,-4.367745850013781
6818,-6.052177673657838
6819,-7.9352872004138035
6820,-15.446835534817332
6821,-9.094031547738746
6822,-5.668683668156479
6823,-3.7387023443909753
6824,-7.947551568675138
6825,-10.017279045768136
6826,-3.02186748000246
6827,-3.06447055811419
6828,-5.787927080360916
6829,-7.297459578136529
6830,-6.869958611772256
6831,-9.470562255932084
6832,-4.141038225035729
6833,-3.7631637312628503
6834,-5.983172053141901
6835,-10.059189703749748
6836,-6.388933666345868
6837,-12.52206023528691
6838,-5.023571665178269
6839,-5.917339452139734
6840,-4.337996828581181
6841,-6.29542372766037
6842,-10.476623291098859
6843,-13.424172238233528
6844,-14.215991364672574
6845,-12.701739780986276
6846,-8.068427488915429
6847,-6.41868251155144
6848,-11.972606094627789
6849,-15.414513224336293
6850,-2.7281862166549455
6851,-5.3431194274126295
6852,-4.095919502812561
6853,-10.074166043633895
6854,-9.992413751800502
6855,-4.125794391630286
6856,-6.893640216668578
6857,-7.90753238783217
6858,-6.920769105925643
6859,-3.8082332589683916
6860,-8.013103402851138
6861,-1.6170003121195213
6862,-12.559894515440869
6863,-11.670483659108665
6864,-8.75468909381777
6865,-5.1843787874306155
6866,-8.500545943944196
6867,-11.292583201294793
6868,-3.3164931240259454
6869,-7.897239008285615
6870,-9.236917460797326
6871,-6.927650733018449
6872,-2.640004843097537
6873,-4.216860104480129
6874,-1.8787342440466475
6875,-4.992268118397831
6876,-7.187425903585285
6877,-9.72828231544009
6878,-3.3855027398678335
6879,-9.022675924982739
6880,-7.418045953144594
6881,-7.571413231925953
6882,-4.743972741569108
6883,-5.398737475455094
6884,-6.065622381089636
6885,-8.888408451850808
6886,-6.221523092992662
6887,0.03317021552917154
6888,-5.156924496386078
6889,-5.492111326116676
6890,-15.78693344179277
6891,-3.5619276666195874
6892,-4.486521932405877
6893,-2.928274754802956
6894,-4.1947804313839985
6895,-6.061204795688743
6896,-3.1448065051538854
6897,-7.0441896971997275
6898,-4.336839755558213
6899,-9.444666895286964
6900,-9.60028524019992
6901,-9.40974948064939
6902,-7.310195521592649
6903,-8.925120245194389
6904,-6.526545003803922
6905,-5.530394415458461
6906,-3.3001538921391704
6907,-4.540269134194272
6908,-3.18316599106742
6909,-6.26818684622706
6910,-3.737674409637805
6911,0.9018889921768043
6912,-7.1986156295990895
